entity,n-revs
sound/pci/asihpi/hpi6000.h,17
arch/sparc/include/asm/leon.h,17
drivers/video/fbdev/core/fbcon_rotate.h,17
drivers/ata/libahci.c,17
drivers/gpu/drm/amd/amdgpu/umc_v6_0.c,17
"Documentation/devicetree/bindings/i2c/socionext,uniphier-i2c.yaml",17
drivers/edac/ti_edac.c,17
arch/mips/include/asm/sibyte/sb1250_mc.h,17
"Documentation/devicetree/bindings/rtc/mstar,msc313-rtc.yaml",17
drivers/gpu/drm/lima/lima_trace.h,17
arch/mips/include/asm/unaligned-emul.h,17
arch/arm/include/asm/io.h,17
drivers/pci/host-bridge.c,17
net/core/page_pool.c,17
drivers/net/mdio/mdio-mux-bcm-iproc.c,17
"include/dt-bindings/clock/qcom,q6sstopcc-qcs404.h",17
drivers/net/ethernet/jme.h,17
"Documentation/devicetree/bindings/usb/st,typec-stm32g0.yaml",17
arch/arm/boot/dts/allwinner/sun4i-a10-pcduino2.dts,17
drivers/gpu/drm/amd/include/arct_ip_offset.h,17
sound/soc/codecs/wm8770.c,17
mm/migrate.c,17
drivers/hwtracing/coresight/coresight-etm-perf.c,17
drivers/pinctrl/qcom/pinctrl-sm8350-lpass-lpi.c,17
arch/arm64/boot/dts/qcom/pm8998.dtsi,17
tools/net/sunrpc/xdrgen/templates/C/pointer/decoder/open.j2,17
drivers/media/rc/keymaps/rc-terratec-slim.c,17
tools/perf/pmu-events/arch/x86/graniterapids/uncore-cxl.json,17
drivers/gpu/drm/msm/adreno/a3xx_catalog.c,17
Documentation/userspace-api/media/v4l/pipeline.dot,17
drivers/media/platform/mediatek/vcodec/common/mtk_vcodec_util.c,17
lib/raid6/recov_loongarch_simd.c,17
tools/testing/selftests/net/net_helper.sh,17
drivers/cpufreq/cpufreq_ondemand.h,17
drivers/staging/vc04_services/bcm2835-camera/TODO,17
drivers/net/ethernet/mellanox/mlx5/core/esw/ipsec.c,17
drivers/net/ipa/ipa_modem.h,17
arch/x86/events/intel/uncore.c,17
tools/perf/pmu-events/arch/x86/sandybridge/other.json,17
arch/x86/lib/inat.c,17
drivers/misc/fastrpc.c,17
drivers/bluetooth/hci_bcm4377.c,17
fs/bcachefs/dirent.h,17
drivers/media/test-drivers/vicodec/codec-v4l2-fwht.h,17
arch/arm64/boot/dts/qcom/msm8939-huawei-kiwi.dts,17
drivers/crypto/caam/Makefile,17
lib/oid_registry.c,17
Documentation/translations/zh_CN/core-api/index.rst,17
drivers/scsi/fnic/vnic_cq.c,17
Documentation/driver-api/surface_aggregator/clients/dtx.rst,17
Documentation/translations/zh_CN/core-api/irq/index.rst,17
"Documentation/devicetree/bindings/clock/renesas,versaclock7.yaml",17
drivers/gpu/drm/i915/gem/i915_gem_object_types.h,17
drivers/gpu/drm/i915/display/intel_dpt.h,17
sound/firewire/oxfw/oxfw-scs1x.c,17
tools/usb/usbip/src/utils.h,17
arch/arc/boot/dts/axc003.dtsi,17
include/linux/usb/ljca.h,17
fs/nls/nls_iso8859-7.c,17
Documentation/translations/it_IT/process/botching-up-ioctls.rst,17
arch/s390/include/asm/page.h,17
include/uapi/linux/tc_act/tc_ct.h,17
drivers/md/dm-vdo/action-manager.c,17
drivers/hid/hid-uclogic-rdesc-test.c,17
"Documentation/devicetree/bindings/clock/allwinner,sun8i-h3-bus-gates-clk.yaml",17
arch/arm64/boot/dts/freescale/fsl-lx2160a-tqmlx2160a-mblx2160a_x_8_x.dtso,17
drivers/hwtracing/coresight/coresight-syscfg.h,17
drivers/net/ethernet/intel/ice/ice_dpll.h,17
drivers/gpu/drm/i915/gt/gen8_engine_cs.h,17
drivers/staging/rtl8723bs/include/rtw_btcoex.h,17
arch/arm/include/asm/vmalloc.h,17
drivers/net/ethernet/marvell/octeontx2/af/rvu_npc.c,17
arch/loongarch/lib/xor_simd.c,17
"Documentation/devicetree/bindings/clock/qcom,qcm2290-dispcc.yaml",17
drivers/clk/mediatek/clk-mt8192-msdc.c,17
arch/sparc/include/uapi/asm/ioctl.h,17
drivers/gpu/drm/meson/meson_plane.c,17
drivers/input/touchscreen/touchwin.c,17
tools/testing/selftests/powerpc/alignment/copy_first_unaligned.c,17
tools/testing/selftests/bpf/progs/struct_ops_detach.c,17
drivers/net/ethernet/intel/e1000e/nvm.c,17
drivers/crypto/caam/debugfs.h,17
Documentation/hwmon/adm1026.rst,17
tools/testing/selftests/kvm/x86_64/vmx_apic_access_test.c,17
arch/arm/mach-exynos/exynos.c,17
arch/arm/boot/dts/ti/omap/dra7-ipu-dsp-common.dtsi,17
sound/pci/nm256/nm256.c,17
drivers/acpi/acpica/nsdump.c,17
arch/xtensa/boot/dts/ml605.dts,17
arch/arm/boot/dts/renesas/iwg20d-q7-common.dtsi,17
include/net/bluetooth/iso.h,17
drivers/net/ethernet/wangxun/Kconfig,17
"Documentation/devicetree/bindings/clock/qcom,gcc-sm6350.yaml",17
arch/arm/boot/dts/nxp/imx/imx6q-tbs2910.dts,17
drivers/misc/genwqe/card_base.h,17
sound/soc/codecs/mc13783.c,17
drivers/crypto/intel/qat/qat_common/adf_gen4_pm.c,17
fs/overlayfs/ovl_entry.h,17
"Documentation/devicetree/bindings/clock/ti,am62-audio-refclk.yaml",17
net/netfilter/xt_AUDIT.c,17
drivers/media/rc/img-ir/img-ir-raw.h,17
"Documentation/devicetree/bindings/iio/addac/adi,ad74115.yaml",17
drivers/media/cec/core/cec-core.c,17
sound/usb/line6/capture.c,17
sound/soc/hisilicon/hi6210-i2s.c,17
arch/loongarch/lib/memset.S,17
arch/x86/boot/compressed/idt_64.c,17
arch/powerpc/kernel/cpu_specs_47x.h,17
arch/riscv/include/asm/pgtable.h,17
drivers/rtc/rtc-ds1305.c,17
drivers/gpu/drm/amd/display/dc/gpio/dcn315/hw_factory_dcn315.c,17
Documentation/ABI/testing/sysfs-bus-iio-vf610,17
"Documentation/devicetree/bindings/clock/qcom,gcc-sm6115.yaml",17
arch/arm/mach-imx/mach-imx6ul.c,17
tools/testing/selftests/kvm/lib/x86_64/hyperv.c,17
drivers/net/wireless/broadcom/brcm80211/brcmsmac/ucode_loader.h,17
"Documentation/devicetree/bindings/input/adafruit,seesaw-gamepad.yaml",17
drivers/hid/bpf/progs/Huion__Inspiroy-2-S.bpf.c,17
arch/arm/boot/dts/ti/keystone/keystone-k2l.dtsi,17
"Documentation/devicetree/bindings/interrupt-controller/loongson,pch-msi.yaml",17
kernel/jump_label.c,17
drivers/scsi/bnx2i/57xx_iscsi_hsi.h,17
drivers/pwm/pwm-lpss-pci.c,17
drivers/gpio/gpio-bd71815.c,17
drivers/soc/mediatek/mt8195-mmsys.h,17
arch/s390/lib/test_modules.h,17
arch/arm64/boot/dts/amlogic/meson-gxbb-wetek-play2.dts,17
drivers/xen/xen-pciback/conf_space.c,17
arch/mips/lib/uncached.c,17
drivers/staging/rtl8723bs/core/rtw_btcoex.c,17
drivers/soc/mediatek/mtk-mmsys.h,17
arch/arm64/boot/dts/qcom/qcs8550-aim300-aiot.dts,17
drivers/hwmon/tmp108.c,17
drivers/power/supply/apm_power.c,17
Documentation/RCU/index.rst,17
include/uapi/linux/netfilter/xt_nfacct.h,17
arch/riscv/kvm/mmu.c,17
arch/alpha/include/asm/xor.h,17
arch/x86/um/os-Linux/mcontext.c,17
include/linux/usb/isp1301.h,17
arch/arm/boot/dts/nxp/imx/imx6qdl-skov-revc-lt2.dtsi,17
drivers/input/keyboard/adp5520-keys.c,17
arch/alpha/include/asm/compiler.h,17
sound/soc/samsung/Makefile,17
drivers/pinctrl/samsung/pinctrl-exynos.c,17
drivers/clk/clk-fixed-factor.c,17
drivers/gpu/drm/msm/disp/dpu1/dpu_hw_dsc.c,17
security/min_addr.c,17
include/uapi/linux/cec.h,17
Documentation/userspace-api/media/v4l/control.rst,17
drivers/net/ethernet/xscale/ixp46x_ts.h,17
drivers/xen/manage.c,17
drivers/mfd/max77686.c,17
drivers/net/wireless/broadcom/brcm80211/brcmsmac/phy/phy_cmn.c,17
net/netfilter/nf_conntrack_snmp.c,17
tools/usb/Build,17
Documentation/fb/vt8623fb.rst,17
drivers/watchdog/sc1200wdt.c,17
Documentation/devicetree/bindings/extcon/extcon-usbc-cros-ec.yaml,17
arch/sh/include/mach-kfr2r09/mach/partner-jet-setup.txt,17
"Documentation/devicetree/bindings/clock/nxp,lpc3220-usb-clk.yaml",17
arch/arm/mach-sa1100/Makefile,17
arch/powerpc/mm/kasan/Makefile,17
drivers/net/wireless/ath/ath12k/debug.c,17
drivers/gpu/drm/display/drm_dp_dual_mode_helper.c,17
drivers/video/fbdev/omap/lcd_ams_delta.c,17
net/sctp/Kconfig,17
tools/testing/selftests/bpf/prog_tests/test_struct_ops_maybe_null.c,17
arch/sparc/include/uapi/asm/termbits.h,17
drivers/atm/nicstar.c,17
tools/memory-model/litmus-tests/Z6.0+pooncelock+pooncelock+pombonce.litmus,17
drivers/tc/Makefile,17
drivers/mmc/host/sdhci-of-esdhc.c,17
tools/testing/selftests/size/get_size.c,17
Documentation/driver-api/dma-buf.rst,17
drivers/accel/habanalabs/include/hw_ip/mmu/mmu_v1_1.h,17
drivers/clk/qcom/gpucc-sm8150.c,17
arch/loongarch/include/asm/vdso/gettimeofday.h,17
"Documentation/devicetree/bindings/mailbox/marvell,armada-3700-rwtm-mailbox.txt",17
drivers/scsi/snic/snic_scsi.c,17
drivers/spi/spi-ath79.c,17
arch/arm/boot/dts/microchip/sama5d3_gmac.dtsi,17
drivers/dma/ti/k3-psil-j721e.c,17
drivers/net/ethernet/sunplus/spl2sw_mdio.c,17
drivers/usb/dwc3/debugfs.c,17
drivers/net/ethernet/intel/ixgbe/ixgbe_phy.c,17
arch/arc/configs/vdk_hs38_defconfig,17
drivers/staging/sm750fb/ddk750_sii164.c,17
arch/arm64/boot/dts/renesas/r8a77980.dtsi,17
include/dt-bindings/power/rk3288-power.h,17
drivers/clk/bcm/Kconfig,17
tools/power/cpupower/lib/acpi_cppc.c,17
sound/pci/emu10k1/emufx.c,17
drivers/gpu/vga/vga_switcheroo.c,17
sound/soc/codecs/pcm3008.h,17
"Documentation/devicetree/bindings/iio/adc/holt,hi8435.yaml",17
arch/arm64/boot/dts/qcom/apq8094-sony-xperia-kitakami-karin_windy.dts,17
drivers/xen/pvcalls-front.c,17
drivers/media/platform/ti/vpe/vpe_regs.h,17
arch/x86/kernel/cpu/mce/p5.c,17
fs/bcachefs/btree_node_scan.c,17
drivers/gpu/drm/vmwgfx/device_include/vm_basic_types.h,17
drivers/gpu/drm/stm/ltdc.h,17
include/linux/iio/dac/ad5791.h,17
tools/perf/util/strlist.c,17
tools/perf/pmu-events/arch/x86/cascadelakex/floating-point.json,17
Documentation/devicetree/bindings/pci/mediatek-pcie-gen3.yaml,17
"Documentation/devicetree/bindings/watchdog/mediatek,mt7621-wdt.yaml",17
tools/build/feature/test-setns.c,17
tools/testing/selftests/net/ip6_gre_headroom.sh,17
drivers/rapidio/switches/idt_gen3.c,17
"include/dt-bindings/clock/qcom,qdu1000-gcc.h",17
arch/mips/fw/lib/Makefile,17
"Documentation/devicetree/bindings/interrupt-controller/loongson,htvec.yaml",17
arch/s390/include/uapi/asm/sie.h,17
drivers/clk/meson/axg-aoclk.c,17
drivers/gpu/drm/i915/i915_query.c,17
drivers/net/wwan/iosm/iosm_ipc_protocol.c,17
arch/mips/mti-malta/malta-int.c,17
kernel/sched/wait.c,17
kernel/trace/trace_output.c,17
drivers/gpu/drm/amd/pm/powerplay/hwmgr/smu7_hwmgr.c,17
drivers/acpi/acpica/tbxface.c,17
arch/riscv/include/asm/suspend.h,17
drivers/scsi/libsas/sas_internal.h,17
drivers/spi/spi-omap2-mcspi.c,17
drivers/s390/net/ctcm_sysfs.c,17
arch/sparc/mm/execmem.c,17
drivers/media/platform/renesas/rzg2l-cru/rzg2l-ip.c,17
tools/testing/selftests/bpf/progs/loop5.c,17
tools/testing/selftests/net/tls.c,17
tools/testing/selftests/net/reuseport_addr_any.c,17
tools/testing/selftests/powerpc/ptrace/ptrace-perf-asm.S,17
drivers/infiniband/core/agent.c,17
drivers/md/dm-audit.c,17
drivers/staging/media/atomisp/pci/ia_css_input_port.h,17
drivers/gpu/drm/msm/dsi/phy/dsi_phy_28nm_8960.c,17
arch/arm/boot/dts/broadcom/bcm958525xmc.dts,17
drivers/accel/ivpu/ivpu_fw.c,17
rust/Makefile,17
drivers/media/test-drivers/vivid/vivid-core.c,17
sound/soc/mediatek/mt8192/mt8192-reg.h,17
arch/sh/configs/sdk7786_defconfig,17
arch/mips/include/asm/mach-cavium-octeon/irq.h,17
drivers/infiniband/hw/hns/hns_roce_cq.c,17
arch/arm/boot/dts/microchip/at91rm9200.dtsi,17
arch/arm/boot/dts/broadcom/bcm2835.dtsi,17
arch/x86/include/asm/mman.h,17
"Documentation/devicetree/bindings/media/samsung,exynos4212-fimc-lite.yaml",17
include/net/netlabel.h,17
arch/powerpc/include/asm/thread_info.h,17
drivers/gpu/drm/vmwgfx/vmwgfx_cmd.c,17
drivers/pinctrl/visconti/Kconfig,17
arch/arm64/include/asm/Kbuild,17
Documentation/ABI/testing/sysfs-driver-jz4780-efuse,17
drivers/media/radio/radio-ma901.c,17
arch/mips/lib/bswapsi.c,17
tools/memory-model/scripts/runlitmus.sh,17
drivers/gpu/drm/amd/amdkfd/cik_event_interrupt.c,17
arch/arm/mach-mv78xx0/pcie.c,17
include/uapi/drm/ivpu_accel.h,17
drivers/net/ethernet/cavium/liquidio/cn66xx_device.h,17
drivers/clk/mediatek/clk-mt7622.c,17
arch/powerpc/boot/dts/fsl/qoriq-fman3-0-10g-1.dtsi,17
drivers/staging/vme_user/vme_tsi148.c,17
drivers/pinctrl/mediatek/pinctrl-mt7620.c,17
include/trace/events/pwc.h,17
drivers/perf/amlogic/Kconfig,17
arch/arm/mach-pxa/pxa2xx.c,17
drivers/i2c/busses/i2c-s3c2410.c,17
drivers/media/i2c/s5k6a3.c,17
drivers/media/dvb-frontends/or51132.h,17
drivers/net/wireless/ath/ath9k/channel.c,17
drivers/usb/host/oxu210hp-hcd.c,17
net/handshake/handshake.h,17
tools/perf/ui/gtk/setup.c,17
drivers/pinctrl/mediatek/pinctrl-mt6397.c,17
drivers/infiniband/sw/rxe/rxe_mmap.c,17
drivers/net/ethernet/cavium/liquidio/octeon_main.h,17
drivers/staging/media/atomisp/pci/runtime/isys/src/virtual_isys.c,17
drivers/infiniband/ulp/opa_vnic/opa_vnic_ethtool.c,17
sound/soc/codecs/sta32x.h,17
fs/nfsd/filecache.c,17
"Documentation/devicetree/bindings/sound/maxim,max98371.yaml",17
sound/soc/soc-component.c,17
drivers/net/ethernet/neterion/s2io.c,17
arch/arm/boot/dts/st/ste-ab8500.dtsi,17
arch/xtensa/platforms/xt2000/include/platform/hardware.h,17
arch/arm64/include/asm/kprobes.h,17
block/bio-integrity.c,17
tools/testing/selftests/mm/test_vmalloc.sh,17
arch/arm/boot/compressed/bswapsdi2.S,17
fs/xfs/xfs_sysfs.c,17
drivers/gpu/drm/nouveau/nvkm/engine/gr/fuc/hubgk208.fuc5,17
tools/testing/selftests/mm/mlock2.h,17
fs/autofs/symlink.c,17
drivers/gpu/drm/amd/display/dc/dio/dcn35/dcn35_dio_stream_encoder.c,17
"Documentation/devicetree/bindings/soc/intel/intel,hps-copy-engine.yaml",17
include/dt-bindings/thermal/tegra234-bpmp-thermal.h,17
include/linux/iio/iio.h,17
drivers/infiniband/sw/rxe/rxe_net.c,17
tools/perf/pmu-events/arch/x86/icelakex/memory.json,17
Documentation/hwmon/ina2xx.rst,17
drivers/net/wireless/realtek/rtlwifi/rtl8192cu/table.h,17
arch/x86/include/asm/kasan.h,17
drivers/crypto/qce/skcipher.c,17
tools/power/x86/intel-speed-select/hfi-events.c,17
drivers/gpu/drm/amd/include/asic_reg/dpcs/dpcs_4_2_0_offset.h,17
drivers/s390/cio/vfio_ccw_trace.c,17
tools/testing/selftests/bpf/progs/test_sockhash_kern.c,17
drivers/gpu/drm/virtio/virtgpu_trace.h,17
drivers/clk/socfpga/clk-periph.c,17
fs/xfs/scrub/stats.h,17
tools/perf/trace/beauty/sched_policy.c,17
drivers/net/ethernet/qlogic/qlcnic/qlcnic_dcb.h,17
samples/hid/Makefile,17
drivers/soc/gemini/Makefile,17
kernel/trace/rv/Makefile,17
arch/sparc/include/asm/sections.h,17
sound/soc/samsung/i2s.h,17
drivers/acpi/acpica/dbmethod.c,17
drivers/gpu/drm/drm_print.c,17
drivers/w1/slaves/w1_smem.c,17
Documentation/driver-api/iio/core.rst,17
drivers/net/wireless/marvell/libertas/rx.c,17
net/netfilter/nf_log_syslog.c,17
arch/arm/configs/axm55xx_defconfig,17
net/caif/cfcnfg.c,17
Documentation/ABI/testing/sysfs-bus-mcb,17
arch/arm/kernel/return_address.c,17
tools/testing/selftests/bpf/bench.c,17
sound/soc/tegra/tegra210_sfc.h,17
tools/testing/selftests/net/nat6to4.bpf.c,17
arch/arm/boot/dts/nxp/imx/imx7d-pinfunc.h,17
tools/net/sunrpc/xdrgen/templates/C/typedef/definition/variable_length_opaque.j2,17
tools/include/linux/module.h,17
drivers/interconnect/imx/imx8mp.c,17
include/linux/usbdevice_fs.h,17
drivers/gpu/drm/amd/amdgpu/amdgpu_gart.c,17
arch/hexagon/include/asm/unistd.h,17
drivers/gpu/drm/i915/display/intel_link_bw.c,17
arch/arm64/boot/dts/renesas/hihope-common.dtsi,17
drivers/crypto/intel/qat/qat_common/icp_qat_hal.h,17
arch/powerpc/mm/ptdump/8xx.c,17
tools/testing/selftests/bpf/prog_tests/atomics.c,17
arch/arm64/boot/dts/mediatek/mt8183-kukui-jacuzzi-kenzo.dts,17
arch/powerpc/include/asm/probes.h,17
drivers/net/ethernet/hisilicon/hns3/hns3_dcbnl.c,17
Documentation/scsi/libsas.rst,17
drivers/watchdog/pretimeout_panic.c,17
"Documentation/devicetree/bindings/timestamp/nvidia,tegra194-hte.yaml",17
arch/arm/mach-berlin/Makefile,17
samples/livepatch/livepatch-shadow-fix2.c,17
arch/mips/include/asm/ftrace.h,17
include/drm/drm_gem_ttm_helper.h,17
Documentation/atomic_t.txt,17
arch/mips/configs/gcw0_defconfig,17
drivers/gpu/drm/lima/lima_sched.h,17
drivers/net/wireless/realtek/rtlwifi/usb.h,17
include/linux/mfd/wm8350/pmic.h,17
drivers/hid/Makefile,17
drivers/iio/proximity/cros_ec_mkbp_proximity.c,17
arch/arm64/boot/dts/rockchip/rk3326.dtsi,17
arch/arm64/include/uapi/asm/kvm.h,17
arch/arm/boot/dts/socionext/uniphier-pxs2-vodka.dts,17
drivers/gpu/drm/amd/include/asic_reg/athub/athub_1_0_offset.h,17
drivers/net/ethernet/mellanox/mlxfw/mlxfw_mfa2.h,17
drivers/media/rc/keymaps/rc-flyvideo.c,17
arch/arm/mach-sa1100/Kconfig,17
tools/net/sunrpc/xdrgen/templates/C/struct/decoder/variable_length_array.j2,17
drivers/gpu/drm/radeon/cik_blit_shaders.h,17
drivers/watchdog/bcm7038_wdt.c,17
arch/powerpc/kernel/fpu.S,17
drivers/staging/iio/accel/Makefile,17
"Documentation/devicetree/bindings/sound/google,chv3-i2s.yaml",17
arch/riscv/net/bpf_jit_comp64.c,17
arch/sh/boards/mach-se/7724/irq.c,17
arch/arm64/boot/dts/mediatek/mt8183-kukui-audio-da7219-rt1015p.dtsi,17
arch/x86/include/asm/svm.h,17
arch/x86/kernel/kgdb.c,17
arch/arm/boot/dts/hisilicon/hip01-ca9x2.dts,17
arch/loongarch/include/asm/kdebug.h,17
include/linux/spi/flash.h,17
"Documentation/devicetree/bindings/sound/st,sta350.txt",17
arch/arm/include/asm/ecard.h,17
drivers/firmware/efi/apple-properties.c,17
drivers/gpu/drm/i915/gt/intel_engine_pm.h,17
drivers/gpu/drm/i915/i915_ioc32.h,17
include/uapi/linux/netfilter_ipv6/ip6t_ipv6header.h,17
drivers/gpu/drm/i915/soc/intel_dram.c,17
drivers/gpu/drm/tidss/tidss_plane.c,17
drivers/net/ethernet/mellanox/mlx5/core/en/tc/act_stats.h,17
include/asm-generic/trace_clock.h,17
drivers/nvme/target/discovery.c,17
Documentation/devicetree/bindings/power/supply/cpcap-battery.yaml,17
arch/x86/realmode/rm/stack.S,17
include/net/tc_act/tc_nat.h,17
drivers/net/ethernet/qlogic/qed/qed_chain.c,17
arch/s390/include/asm/pci.h,17
drivers/gpu/drm/amd/display/dc/irq/dcn303/irq_service_dcn303.c,17
Documentation/admin-guide/cgroup-v1/memory.rst,17
drivers/gpu/drm/amd/display/dc/link/protocols/link_dp_training_fixed_vs_pe_retimer.h,17
net/bridge/br_vlan_options.c,17
drivers/acpi/acpica/utexcep.c,17
arch/um/kernel/skas/uaccess.c,17
fs/xfs/libxfs/xfs_dir2_block.c,17
net/ipv4/af_inet.c,17
Documentation/admin-guide/cgroup-v2.rst,17
"Documentation/devicetree/bindings/dma/xilinx/xlnx,zynqmp-dma-1.0.yaml",17
drivers/fsi/fsi-master-aspeed.c,17
sound/soc/sof/mediatek/mt8195/mt8195.c,17
drivers/gpu/drm/amd/pm/powerplay/hwmgr/polaris_baco.c,17
drivers/gpu/drm/msm/disp/mdp5/mdp5_kms.c,17
security/selinux/include/netport.h,17
drivers/clk/mediatek/clk-mt8183-img.c,17
tools/testing/selftests/openat2/rename_attack_test.c,17
drivers/net/ethernet/google/gve/gve_adminq.h,17
Documentation/devicetree/bindings/mfd/tps65910.txt,17
arch/arm/boot/dts/nxp/imx/imx6dl-phytec-mira-rdk-nand.dts,17
arch/arm64/boot/dts/freescale/imx8qm-mek.dts,17
drivers/gpu/drm/amd/amdgpu/jpeg_v4_0.h,17
Documentation/userspace-api/gpio/gpio-v2-line-set-config-ioctl.rst,17
include/linux/ceph/types.h,17
tools/build/feature/test-eventfd.c,17
sound/isa/gus/gus_mixer.c,17
tools/testing/selftests/bpf/progs/verifier_vfs_reject.c,17
mm/kasan/report.c,17
tools/perf/pmu-events/arch/arm64/arm/neoverse-v1/exception.json,17
arch/x86/um/asm/vm-flags.h,17
include/dt-bindings/power/mt2701-power.h,17
drivers/interconnect/qcom/sdm845.c,17
arch/sparc/kernel/led.c,17
"Documentation/devicetree/bindings/rng/ti,omap-rom-rng.yaml",17
drivers/clk/rockchip/clk-ddr.c,17
arch/arm64/boot/dts/renesas/r8a774e1.dtsi,17
tools/perf/arch/riscv/Makefile,17
drivers/net/ethernet/mellanox/mlxsw/spectrum_router.h,17
drivers/md/bcache/extents.h,17
tools/testing/selftests/proc/proc-fsconfig-hidepid.c,17
net/mac80211/chan.c,17
drivers/media/pci/cx18/cx18-firmware.h,17
arch/arm/boot/dts/microchip/sama5d31.dtsi,17
kernel/watchdog.c,17
drivers/net/ethernet/cavium/liquidio/response_manager.h,17
arch/mips/kvm/mips.c,17
"Documentation/devicetree/bindings/firmware/nvidia,tegra210-bpmp.txt",17
kernel/time/clocksource-wdtest.c,17
drivers/scsi/lpfc/lpfc_bsg.h,17
arch/arm/boot/dts/ti/omap/am335x-cm-t335.dts,17
arch/arm/boot/dts/aspeed/aspeed-bmc-opp-mowgli.dts,17
drivers/clk/uniphier/clk-uniphier-fixed-factor.c,17
drivers/net/wireless/broadcom/brcm80211/brcmfmac/bca/vops.h,17
drivers/gpu/drm/nouveau/nvkm/subdev/i2c/busnv50.c,17
drivers/vfio/pci/hisilicon/hisi_acc_vfio_pci.h,17
tools/testing/selftests/mm/compaction_test.c,17
drivers/media/platform/verisilicon/hantro_g1_regs.h,17
Documentation/hwmon/sy7636a-hwmon.rst,17
drivers/md/dm-vdo/data-vio.h,17
Documentation/devicetree/bindings/input/iqs62x-keys.yaml,17
drivers/net/wireless/marvell/libertas/defs.h,17
include/linux/platform_data/tsc2007.h,17
arch/powerpc/boot/dts/fsl/p5020si-post.dtsi,17
samples/bpf/xdp_tx_iptunnel_kern.c,17
drivers/staging/most/net/Kconfig,17
drivers/scsi/qla1280.h,17
drivers/net/can/ctucanfd/ctucanfd.h,17
drivers/char/nsc_gpio.c,17
include/uapi/linux/netfilter/xt_ecn.h,17
drivers/scsi/mpt3sas/mpi/mpi2_init.h,17
include/linux/device/driver.h,17
fs/ocfs2/extent_map.h,17
drivers/s390/char/raw3270.c,17
drivers/accessibility/Makefile,17
include/linux/mfd/max8998-private.h,17
drivers/watchdog/ts4800_wdt.c,17
drivers/infiniband/ulp/opa_vnic/opa_vnic_netdev.c,17
arch/sh/lib/ashiftrt.S,17
arch/m68k/mac/baboon.c,17
tools/testing/selftests/arm64/fp/sve-probe-vls.c,17
tools/include/asm-generic/bitops/fls.h,17
include/dt-bindings/gpio/aspeed-gpio.h,17
drivers/block/null_blk/trace.h,17
tools/lib/thermal/Build,17
drivers/pci/hotplug/pciehp_core.c,17
drivers/misc/vmw_vmci/vmci_queue_pair.c,17
drivers/net/wireless/ath/wcn36xx/smd.h,17
arch/x86/crypto/sha512-avx-asm.S,17
drivers/iio/dac/ad3552r.c,17
tools/testing/selftests/bpf/progs/btf__core_reloc_type_based___diff.c,17
arch/sh/include/asm/unistd.h,17
net/bridge/netfilter/ebt_limit.c,17
"Documentation/devicetree/bindings/dma/marvell,mmp-dma.yaml",17
drivers/gpu/drm/i915/display/intel_wm_types.h,17
arch/arm64/boot/dts/freescale/fsl-ls1088a.dtsi,17
arch/sh/drivers/pci/pcie-sh7786.h,17
drivers/usb/gadget/function/f_tcm.c,17
tools/perf/util/disasm_bpf.h,17
drivers/thermal/tegra/soctherm.c,17
drivers/net/ethernet/stmicro/stmmac/stmmac.h,17
tools/testing/selftests/net/udpgro_bench.sh,17
drivers/clk/mediatek/clk-mt8188-vdo0.c,17
include/uapi/linux/sonet.h,17
drivers/phy/qualcomm/phy-qcom-ipq4019-usb.c,17
"Documentation/devicetree/bindings/pinctrl/renesas,rza2-pinctrl.yaml",17
Documentation/ABI/testing/sysfs-profiling,17
tools/testing/selftests/powerpc/signal/signal.c,17
Documentation/devicetree/bindings/sound/wm8770.txt,17
arch/arm/boot/dts/ti/omap/am35xx-clocks.dtsi,17
drivers/media/pci/ivtv/ivtv-yuv.h,17
arch/arm64/boot/dts/mediatek/mt6755.dtsi,17
Documentation/features/io/dma-contiguous/arch-support.txt,17
drivers/media/usb/pvrusb2/pvrusb2-devattr.c,17
fs/lockd/clntlock.c,17
arch/arm/mach-omap2/omap_twl.c,17
drivers/phy/hisilicon/phy-hi6220-usb.c,17
drivers/misc/ad525x_dpot-spi.c,17
arch/arm/kernel/entry-header.S,17
arch/mips/include/asm/clocksource.h,17
